epoch	loss
0	15.98791790008545
1	8.901138305664062
2	8.647713661193848
3	8.324750900268555
4	7.375957489013672
5	6.870096683502197
6	6.35590124130249
7	5.826545715332031
8	5.290714263916016
9	4.755822658538818
10	4.19905424118042
11	3.6259872913360596
12	3.0079541206359863
13	2.460435390472412
14	2.156242609024048
15	2.054473638534546
16	2.0149495601654053
17	1.9816040992736816
18	1.9501785039901733
19	1.9162148237228394
20	1.8855220079421997
21	1.8528566360473633
22	1.8190600872039795
23	1.784657597541809
24	1.753395676612854
25	1.7228922843933105
26	1.689200758934021
27	1.6593862771987915
28	1.626754879951477
29	1.597271203994751
30	1.5677626132965088
31	1.5419189929962158
32	1.512308955192566
33	1.4866142272949219
34	1.462326169013977
35	1.4369392395019531
36	1.4128170013427734
37	1.3887028694152832
38	1.3682187795639038
39	1.343825101852417
40	1.3228482007980347
41	1.3001724481582642
42	1.2812772989273071
43	1.2588772773742676
44	1.240267038345337
45	1.220612645149231
46	1.1996796131134033
47	1.179012417793274
48	1.1630438566207886
49	1.14619779586792
50	1.1261625289916992
51	1.1081632375717163
52	1.090519666671753
53	1.077181339263916
54	1.0587670803070068
55	1.0457226037979126
56	1.0282080173492432
57	1.0155669450759888
58	1.002553939819336
59	0.9901117086410522
60	0.9787786602973938
61	0.9704042673110962
62	0.9554440975189209
63	0.9475546479225159
64	0.9394196271896362
65	0.9323638677597046
66	0.9203928709030151
67	0.9131187200546265
68	0.9060499668121338
69	0.8989236354827881
70	0.8925064206123352
71	0.886573314666748
72	0.881966769695282
73	0.8780779242515564
74	0.8714425563812256
75	0.8668860197067261
76	0.861484169960022
77	0.8578022122383118
78	0.8562679290771484
79	0.8502548336982727
80	0.8463210463523865
81	0.8420004844665527
82	0.8404385447502136
83	0.839442253112793
84	0.8323469758033752
85	0.8312065005302429
86	0.8271850347518921
87	0.8254209756851196
88	0.8210433125495911
89	0.8173465728759766
90	0.8147780299186707
91	0.8121443390846252
92	0.8100232481956482
93	0.8077129125595093
94	0.8051230311393738
95	0.803726851940155
96	0.8003636598587036
97	0.7973321676254272
98	0.7950318455696106
99	0.7925820350646973
100	0.7897505760192871
epoch	loss
0	15.98791790008545
1	8.901138305664062
2	8.647713661193848
3	8.324760437011719
4	7.375955104827881
5	6.870049953460693
6	6.355853080749512
7	5.826503753662109
8	5.290670871734619
9	4.755818843841553
10	4.229555130004883
11	3.6753427982330322
12	3.1028027534484863
13	2.556427240371704
14	2.197582483291626
15	2.061434745788574
16	2.0120849609375
17	1.9769278764724731
18	1.9421683549880981
19	1.909792184829712
20	1.876814842224121
21	1.8433616161346436
22	1.8110049962997437
23	1.7746927738189697
24	1.7420216798782349
25	1.712814450263977
26	1.678115963935852
27	1.648361325263977
28	1.615308165550232
29	1.5852289199829102
30	1.5558782815933228
31	1.528567910194397
32	1.5004777908325195
33	1.473962426185608
34	1.4520933628082275
35	1.4244920015335083
36	1.400138020515442
37	1.3764811754226685
38	1.3555552959442139
39	1.3325780630111694
40	1.310928463935852
41	1.2871932983398438
42	1.2664085626602173
43	1.2460072040557861
44	1.226576566696167
45	1.2068798542022705
46	1.1847459077835083
47	1.1666405200958252
48	1.1483814716339111
49	1.1339203119277954
50	1.1124764680862427
51	1.0949333906173706
52	1.0783263444900513
53	1.0632853507995605
54	1.0450602769851685
55	1.0366839170455933
56	1.0168588161468506
57	1.0046404600143433
58	0.9914752840995789
59	0.9795515537261963
60	0.9679384231567383
61	0.9617014527320862
62	0.9484477043151855
63	0.937821626663208
64	0.930188775062561
65	0.9255328178405762
66	0.9160436391830444
67	0.9060651063919067
68	0.896399974822998
69	0.8876372575759888
70	0.8741066455841064
71	0.860505223274231
72	0.8412699103355408
73	0.8211142420768738
74	0.8120940923690796
75	0.7968283891677856
76	0.789424479007721
77	0.7798093557357788
78	0.7748284935951233
79	0.7645688652992249
80	0.7587121725082397
81	0.7535099983215332
82	0.7473903298377991
83	0.744805097579956
84	0.7364662885665894
85	0.7343229055404663
86	0.7291342616081238
87	0.7262775301933289
88	0.7226821780204773
89	0.7188810706138611
90	0.7169853448867798
91	0.7133584022521973
92	0.7104521989822388
93	0.7071072459220886
94	0.7063407301902771
95	0.7035620808601379
96	0.7004655003547668
97	0.7004532814025879
98	0.6993818283081055
99	0.6952970623970032
100	0.6959223747253418
101	0.6918006539344788
102	0.6936381459236145
103	0.6988900899887085
104	0.6883088946342468
105	0.6876512765884399
106	0.6850928664207458
107	0.6844990253448486
108	0.6830485463142395
109	0.6844199895858765
110	0.6805104613304138
111	0.6800469756126404
112	0.6779802441596985
113	0.6779300570487976
114	0.6804884076118469
115	0.6754202246665955
116	0.6737795472145081
117	0.6748353242874146
118	0.6720419526100159
119	0.6712891459465027
120	0.6705085039138794
121	0.6726679801940918
122	0.6694652438163757
123	0.67044997215271
124	0.6685084104537964
125	0.6671019196510315
126	0.6661772727966309
127	0.6657137274742126
128	0.6650185585021973
129	0.6655824184417725
130	0.6622185707092285
131	0.6622146964073181
132	0.6628343462944031
133	0.6595630645751953
134	0.6609120965003967
135	0.6584668755531311
136	0.6582947373390198
137	0.6580391526222229
138	0.6551870703697205
139	0.6568114161491394
140	0.6547447443008423
141	0.6530680656433105
142	0.6546013355255127
143	0.6513849496841431
144	0.6520859599113464
145	0.6501134634017944
146	0.6498241424560547
147	0.6483532190322876
148	0.6468687057495117
149	0.6473907828330994
150	0.6454399824142456
151	0.6446443200111389
152	0.6451110243797302
153	0.6433764696121216
154	0.6439776420593262
155	0.6436290740966797
156	0.6428869962692261
157	0.6402544975280762
158	0.639399528503418
159	0.6385677456855774
160	0.6391181945800781
161	0.638685405254364
162	0.6377060413360596
163	0.6354469656944275
164	0.6344519257545471
165	0.6348358988761902
166	0.6333822011947632
167	0.6314845085144043
168	0.6311359405517578
169	0.6323453783988953
170	0.6291263103485107
171	0.6300602555274963
172	0.6269515156745911
173	0.6267327070236206
174	0.6256565451622009
175	0.6257219910621643
176	0.6252303719520569
177	0.6230148077011108
178	0.6233989000320435
179	0.6218793988227844
180	0.6205945014953613
181	0.6203867197036743
182	0.6184619665145874
183	0.6174411177635193
184	0.6180963516235352
185	0.6164129376411438
186	0.6175280213356018
187	0.6142594218254089
188	0.6128443479537964
189	0.6120284795761108
190	0.6111764311790466
191	0.6112496852874756
192	0.6090754866600037
193	0.608126163482666
194	0.6075488924980164
195	0.608198881149292
196	0.6060689091682434
197	0.60431969165802
198	0.6071814894676208
199	0.6033009886741638
200	0.6031029224395752
201	0.6021682620048523
202	0.6003740429878235
