epoch	loss
0	4.970393657684326
1	0.6585822105407715
2	0.45382043719291687
3	0.39075905084609985
4	0.357641339302063
5	0.3351568281650543
6	0.316909521818161
7	0.30343717336654663
8	0.29349297285079956
9	0.2850455641746521
10	0.2778361439704895
11	0.27333304286003113
12	0.26594799757003784
13	0.26137498021125793
14	0.2574298083782196
15	0.2536907196044922
16	0.2508142590522766
17	0.2473091185092926
18	0.24334892630577087
19	0.24171069264411926
20	0.2389223575592041
21	0.23540832102298737
22	0.2343147099018097
23	0.23168422281742096
24	0.2290092408657074
25	0.22736500203609467
26	0.22593463957309723
27	0.22420844435691833
28	0.22296766936779022
29	0.22039030492305756
30	0.21984955668449402
31	0.21842814981937408
32	0.21649393439292908
33	0.21464233100414276
34	0.2135978639125824
35	0.2127736210823059
36	0.21117880940437317
37	0.21067631244659424
38	0.21147795021533966
39	0.20764754712581635
40	0.20699442923069
41	0.20581123232841492
42	0.20483851432800293
43	0.20465242862701416
44	0.2029537707567215
45	0.20219212770462036
46	0.20134402811527252
47	0.20113734900951385
48	0.1995745748281479
49	0.19881638884544373
50	0.19937705993652344
51	0.19774748384952545
52	0.19694125652313232
53	0.19683507084846497
54	0.1969560980796814
55	0.19510795176029205
56	0.19451776146888733
57	0.1936027854681015
58	0.19320309162139893
59	0.1917605847120285
60	0.19136258959770203
61	0.1924382448196411
62	0.19118864834308624
63	0.1899961680173874
64	0.18933354318141937
65	0.18840722739696503
66	0.18857641518115997
67	0.18924322724342346
68	0.18866755068302155
69	0.18761080503463745
70	0.18754418194293976
71	0.1883770376443863
72	0.18696865439414978
73	0.1863337606191635
74	0.18642310798168182
75	0.18500208854675293
76	0.18444637954235077
77	0.18531116843223572
78	0.1843460351228714
79	0.18376335501670837
80	0.18431659042835236
81	0.18336085975170135
82	0.18263745307922363
83	0.1832643300294876
84	0.18181714415550232
85	0.18213915824890137
86	0.18196424841880798
87	0.18126524984836578
88	0.18095754086971283
89	0.1834564507007599
90	0.18027859926223755
91	0.18123485147953033
92	0.17969125509262085
93	0.1799691915512085
94	0.17937614023685455
95	0.17881006002426147
96	0.1791612058877945
97	0.17823417484760284
98	0.1782623827457428
99	0.17782482504844666
100	0.17830577492713928
