epoch	loss
epoch	loss
epoch	loss
0	16.02732276916504
1	8.500484466552734
2	7.608827114105225
3	6.515574932098389
4	5.107364654541016
5	3.659996747970581
6	2.4621431827545166
7	2.0414021015167236
8	1.922132968902588
9	1.8253628015518188
10	1.724549412727356
11	1.6388331651687622
12	1.4717062711715698
13	1.394498348236084
14	1.3244378566741943
15	1.2659353017807007
16	1.2103458642959595
17	1.16157865524292
18	1.1279315948486328
19	1.0840990543365479
20	1.045233130455017
21	1.014851689338684
22	0.9902518391609192
23	0.9804935455322266
24	0.9494113326072693
25	0.9343687295913696
26	0.920482873916626
27	0.9107159972190857
28	0.8963845372200012
29	0.8853786587715149
30	0.8749354481697083
31	0.8715669512748718
32	0.8564841747283936
33	0.8476137518882751
34	0.8370955586433411
35	0.8290702700614929
36	0.8215711712837219
37	0.8137712478637695
38	0.8078279495239258
39	0.8022981286048889
40	0.7938214540481567
41	0.7904201745986938
42	0.7865252494812012
43	0.7799347043037415
44	0.7749460935592651
45	0.7740252017974854
46	0.7712229490280151
47	0.7635188102722168
48	0.7597498297691345
49	0.7575849890708923
50	0.7546714544296265
51	0.7520400881767273
52	0.7538498044013977
53	0.7481374740600586
54	0.7443826198577881
55	0.7477561235427856
56	0.7430794835090637
57	0.7369276881217957
58	0.7415646910667419
59	0.7336752414703369
60	0.7382104396820068
61	0.7299084663391113
62	0.7326704263687134
63	0.7290337085723877
64	0.7261839509010315
65	0.7258166074752808
66	0.7227151393890381
67	0.7241132855415344
68	0.7203149199485779
69	0.7224758267402649
70	0.720077633857727
71	0.7177433371543884
72	0.7160167694091797
73	0.7159157991409302
74	0.7124099731445312
75	0.712235152721405
76	0.71014004945755
77	0.709892749786377
78	0.7072442173957825
79	0.7063989043235779
80	0.704481303691864
81	0.706312894821167
82	0.7045507431030273
83	0.7038576006889343
84	0.6998190879821777
85	0.7000244855880737
86	0.6991692781448364
87	0.6976982355117798
88	0.6954737305641174
89	0.6948224306106567
90	0.6963304281234741
91	0.6931032538414001
92	0.6926612854003906
93	0.692446768283844
94	0.6891639232635498
95	0.687461256980896
96	0.6861243844032288
97	0.685514509677887
98	0.6851093769073486
99	0.6824653148651123
100	0.6825616359710693
