epoch	loss
0	16.13667869567871
1	9.333380699157715
2	9.292744636535645
3	9.265677452087402
4	9.222099304199219
5	9.209603309631348
6	9.200837135314941
7	9.183486938476562
8	9.16759204864502
9	9.1522798538208
10	9.134420394897461
11	9.121082305908203
12	9.11032772064209
13	9.094457626342773
14	9.085541725158691
15	9.074482917785645
16	9.064764022827148
17	9.054227828979492
18	9.044293403625488
19	9.034427642822266
20	9.024510383605957
21	9.01445198059082
22	9.004405975341797
23	8.994314193725586
24	8.984174728393555
25	8.973858833312988
26	8.963496208190918
27	8.953112602233887
28	8.942646980285645
29	8.932095527648926
30	8.921483993530273
31	8.910857200622559
32	8.900102615356445
33	8.889196395874023
34	8.87828540802002
35	8.867205619812012
36	8.856033325195312
37	8.844770431518555
38	8.8334321975708
39	8.82194995880127
40	8.810402870178223
41	8.798765182495117
42	8.786967277526855
43	8.775157928466797
44	8.76315975189209
45	8.75107479095459
46	8.738922119140625
47	8.726582527160645
48	8.7142333984375
49	8.701696395874023
50	8.68910026550293
51	8.676362991333008
52	8.663504600524902
53	8.65056037902832
54	8.637526512145996
55	8.624300003051758
56	8.610882759094238
57	8.597289085388184
58	8.58360767364502
59	8.569801330566406
60	8.555522918701172
61	8.541050910949707
62	8.52649211883545
63	8.511979103088379
64	8.497336387634277
65	8.482559204101562
66	8.467550277709961
67	8.452449798583984
68	8.436866760253906
69	8.415403366088867
70	8.397871971130371
71	8.380619049072266
72	8.362595558166504
73	8.30846881866455
74	8.30105209350586
75	8.263899803161621
76	8.237054824829102
77	8.210582733154297
78	8.187651634216309
79	8.162432670593262
80	8.140279769897461
81	8.116520881652832
82	8.094047546386719
83	8.071365356445312
84	8.048704147338867
85	8.026325225830078
86	8.003548622131348
87	7.980986595153809
88	7.958359241485596
89	7.935678482055664
90	7.912937164306641
91	7.890137195587158
92	7.867332458496094
93	7.844522476196289
94	7.821506977081299
95	7.7985711097717285
96	7.775531768798828
97	7.752399921417236
98	7.729202747344971
99	7.705965995788574
100	7.682496547698975
epoch	loss
0	16.13667869567871
1	9.455760955810547
2	9.2376070022583
3	9.204133987426758
4	9.148040771484375
5	9.092281341552734
6	9.032546997070312
7	8.995430946350098
8	8.949047088623047
9	8.905862808227539
10	8.85716724395752
11	8.810633659362793
12	8.76406192779541
13	8.71686840057373
14	8.668179512023926
15	8.618213653564453
16	8.566569328308105
17	8.513510704040527
18	8.459222793579102
19	8.403692245483398
20	8.346965789794922
21	8.28885269165039
22	8.229394912719727
23	8.168203353881836
24	8.105765342712402
25	8.041727066040039
26	7.975918769836426
27	7.909151554107666
28	7.840633392333984
29	7.7705254554748535
30	7.699077129364014
31	7.626335620880127
32	7.551140308380127
33	7.474899768829346
34	7.397255897521973
35	7.317185878753662
36	7.235557556152344
37	7.15212869644165
38	7.06787109375
39	6.981293678283691
40	6.892110824584961
41	6.8028483390808105
42	6.7200398445129395
43	6.617606163024902
44	6.524206161499023
45	6.4267730712890625
46	6.3283843994140625
47	6.228538990020752
48	6.127689838409424
49	6.027116775512695
50	5.945407867431641
51	5.820300102233887
52	5.715198516845703
53	5.608650207519531
54	5.498973369598389
55	5.3868937492370605
56	5.274082660675049
57	5.158547401428223
58	5.03915548324585
59	4.926637649536133
60	4.832135200500488
61	4.68577766418457
62	4.560332775115967
63	4.43189811706543
64	4.3047709465026855
65	4.175145149230957
66	4.0705366134643555
67	3.9348318576812744
68	3.80253267288208
69	3.6835062503814697
70	3.543525218963623
71	3.413189649581909
72	3.2979209423065186
73	3.1732654571533203
74	3.0652525424957275
75	2.9571990966796875
76	2.860741138458252
77	2.802170991897583
78	2.718339443206787
79	2.637875556945801
80	2.574374198913574
81	2.5185019969940186
82	2.4719603061676025
83	2.441173791885376
84	2.4176535606384277
85	2.391233444213867
86	2.3693437576293945
87	2.3529417514801025
88	2.33768892288208
89	2.3296473026275635
90	2.330134153366089
91	2.304952383041382
92	2.302032470703125
93	2.2902517318725586
94	2.2845048904418945
95	2.2796854972839355
96	2.267672300338745
97	2.263627529144287
98	2.255997657775879
99	2.248581886291504
100	2.2399981021881104
